Event ID Number,Division Name,Event Name,Upload Type,Report ,Context Box,Score Sheet,Additional Documents,Event Type,EventGrpName,EventGender,GroupEvent,MinNo,MaxNo,TeamEvent,SetupTime,RoundTime,JudgingTime,EventKindId,HasToBeConsecutive,CompetitorsPerRound,NeedsSchedule
404,Exhibits - Media Arts,Event/Action Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
405,Exhibits - Media Arts,Macro Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
406,Exhibits - Media Arts,General Photo U16,Nil,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
407,Exhibits - Media Arts,Composite Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
411,Exhibits - Media Arts,Digital Art U16,Image,Yes,Yes,No,No,2,2,,FALSE,0,1,FALSE,0,0,0,Judged,FALSE,0,0
412,Exhibits - Media Arts,Posters U16,Nil,Yes,Yes,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
413,Exhibits - Media Arts,Graphic Design U16,Document ,Yes,Yes,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
414,Exhibits - Media Arts,Linear Powerpoint Presentation U16,Document ,No,Yes,No,No,2,2,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
415,Exhibits - Media Arts,Non-Linear Powerpoint Presentation U16,Document ,No,Yes,No,No,2,2,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
450,Exhibits - Media Arts,Portrait Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
451,Exhibits - Media Arts,Nature Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
452,Exhibits - Media Arts,Structure/Vehicle Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
453,Exhibits - Media Arts,Scapes Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
454,Exhibits - Media Arts,Event/Action Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
455,Exhibits - Media Arts,Macro Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
456,Exhibits - Media Arts,General Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
457,Exhibits - Media Arts,Composite Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
461,Exhibits - Media Arts,Digital Art OPEN,Image,Yes,Yes,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
462,Exhibits - Media Arts,Posters OPEN,Nil,Yes,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
463,Exhibits - Media Arts,Graphic Design OPEN,Document ,Yes,Yes,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
464,Exhibits - Media Arts,Linear Powerpoint Presentation OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
465,Exhibits - Media Arts,Non-Linear Powerpoint Presentation OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
466,Exhibits - Media Arts,Web Site Development OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Judged,FALSE,0,0
467,Exhibits - Media Arts,Radio Play OPEN,Video/Audio,Yes,Yes,No,Yes,2,4,,TRUE,1,5,TRUE,0,0,0,Pre-Judged,FALSE,0,0
468,Exhibits - Media Arts,Video Production OPEN,Video,Yes,Yes,No,Yes,2,4,,TRUE,1,5,TRUE,1,25,0,Pre-Judged,FALSE,0,0
500,Exhibits - Visual Arts,Oil U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
501,Exhibits - Visual Arts,Watercolour U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
502,Exhibits - Visual Arts,Acrylics U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
503,Exhibits - Visual Arts,Sketching U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
504,Exhibits - Visual Arts,Pastels U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
505,Exhibits - Visual Arts,Coloured Pencils U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
506,Exhibits - Visual Arts,Pen and Ink U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
507,Exhibits - Visual Arts,Prints U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
508,Exhibits - Visual Arts,Mixed Media U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
509,Exhibits - Visual Arts,Comic Strip U16,Nil,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
510,Exhibits - Visual Arts,Geometric Abstract U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
550,Exhibits - Visual Arts,Oil OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
551,Exhibits - Visual Arts,Watercolour OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
552,Exhibits - Visual Arts,Acrylics OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
553,Exhibits - Visual Arts,Sketching OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
554,Exhibits - Visual Arts,Pastels OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
555,Exhibits - Visual Arts,Coloured Pencils OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
556,Exhibits - Visual Arts,Pen and Ink OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
557,Exhibits - Visual Arts,Prints OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
558,Exhibits - Visual Arts,Mixed Media OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
559,Exhibits - Visual Arts,Comic Strip OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
560,Exhibits - Visual Arts,Geometric Abstract OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
570,Music - Combined,Self Accompanied Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
571,Music - Combined,Self Accompanied Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
572,Music - Combined,Self Accompanied Trio U11,Document ,No,Yes,Yes,No,0,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
573,Music - Combined,Self Accompanied Quartet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
580,Music - Instrumental,Piano Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
582,Music - Instrumental,Woodwind Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
583,Music - Instrumental,String Solo - Plucked U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
584,Music - Instrumental,String Solo - Bow U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
585,Music - Instrumental,Brass Solo U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
586,Music - Instrumental,Tambourine Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
587,Music - Instrumental,Miscellaneous Solo U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
589,Music - Instrumental,Instrumental Duet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
590,Music - Instrumental,Tambourine Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
591,Music - Instrumental,Instrumental Trio U11,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
592,Music - Instrumental,Tambourine Trio U11,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
593,Music - Instrumental,Instrumental Quartet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
594,Music - Instrumental,Tambourine Quartet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
595,Music - Vocal,Male Solo U11,Document ,No,Yes,Yes,No,0,5,M,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
596,Music - Vocal,Female Solo U11,Document ,No,Yes,Yes,No,0,5,F,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
597,Music - Vocal,Mixed Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
598,Music - Vocal,Mixed Trio U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
599,Music - Vocal,Mixed Quartet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
600,Music - Combined,Self Accompanied Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
601,Music - Combined,Self Accompanied Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
602,Music - Combined,Self Accompanied Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
603,Music - Combined,Self Accompanied Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,4,Sequential,TRUE,0,1
605,Music - Combined,Self Accompanied Small Group (Online),Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,1,0
650,Music - Combined,Self Accompanied Solo OPEN,Nil,No,Yes,Yes,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
651,Music - Combined,Self Accompanied Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
652,Music - Combined,Self Accompanied Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
653,Music - Combined,Self Accompanied Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,4,Sequential,TRUE,0,1
654,Music - Combined,Combined Ensemble (Online),Nil,No,Yes,Yes,No,1,4,,TRUE,5,15,TRUE,5,15,1,Sequential,TRUE,1,0
655,Music - Combined,Self Accompanied Small Group (Online),Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,1,0
656,Music - Combined,Combined Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,15,TRUE,5,8,4,Sequential,TRUE,0,1
700,Music - Instrumental,Piano Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
702,Music - Instrumental,Woodwind Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,TRUE,0,4,4,Sequential,TRUE,0,1
703,Music - Instrumental,String Solo - Plucked U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
704,Music - Instrumental,String Solo - Bow U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
705,Music - Instrumental,Brass Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
706,Music - Instrumental,Tambourine Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,TRUE,3,4,4,Sequential,TRUE,0,1
707,Music - Instrumental,Miscellaneous Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
708,Music - Instrumental,Piano Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
709,Music - Instrumental,Instrumental Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
710,Music - Instrumental,Tambourine Duet U16,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,3,4,4,Sequential,TRUE,0,1
711,Music - Instrumental,Instrumental Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,4,Sequential,TRUE,0,1
712,Music - Instrumental,Tambourine Trio U16,Document ,No,Yes,No,No,0,2,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
713,Music - Instrumental,Instrumental Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
714,Music - Instrumental,Instrumental Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
715,Music - Instrumental,Tambourine Quartet U16,Document ,No,Yes,No,No,0,2,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
716,Music - Instrumental,Tambourine Small Group (Online) U16,Video,No,Yes,Yes,No,3,2,,TRUE,2,4,FALSE,3,4,4,Sequential,TRUE,0,0
717,Music - Instrumental,Music Instrumental Composition U16,Video/Audio,No,Yes,Yes,No,0,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
718,Music - Instrumental,Music Instrumental Arrangement  U16,Video/Audio,No,Yes,Yes,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
750,Music - Instrumental,Piano Solo OPEN,Document ,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
752,Music - Instrumental,Woodwind Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
753,Music - Instrumental,String Solo - Plucked OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
754,Music - Instrumental,String Solo - Bow OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
755,Music - Instrumental,Brass Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
756,Music - Instrumental,Tambourine Solo OPEN,Document ,No,Yes,No,No,0,4,,FALSE,1,1,TRUE,3,4,4,Sequential,TRUE,0,1
757,Music - Instrumental,Miscellaneous Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
758,Music - Instrumental,Piano Duet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
759,Music - Instrumental,Instrumental Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,1,2,TRUE,5,4,4,Sequential,TRUE,0,1
760,Music - Instrumental,Tambourine Duet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,2,2,TRUE,5,4,4,Sequential,TRUE,0,1
761,Music - Instrumental,Instrumental Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
762,Music - Instrumental,Tambourine Trio OPEN,Document ,No,Yes,No,No,0,4,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
763,Music - Instrumental,Instrumental Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
764,Music - Instrumental,Instrumental Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
765,Music - Instrumental,Tambourine Quartet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
766,Music - Instrumental,Tambourine Small Group (Online) OPEN,Video,No,Yes,Yes,No,2,4,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
767,Music - Instrumental,Music Instrumental Composition OPEN,Video/Audio,No,Yes,Yes,No,2,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
768,Music - Instrumental,Music Instrumental Arranging OPEN,Video/Audio,No,Yes,Yes,Yes,0,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
780,Music - Instrumental,Instrumental Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
781,Music - Instrumental,Tambourine Ensemble OPEN,Document ,No,Yes,No,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
782,Music - Instrumental,Handbell Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
800,Music - Vocal,Male Solo U16,Nil,No,Yes,Yes,No,0,2,M,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
801,Music - Vocal,Male Duet U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
802,Music - Vocal,Male Trio U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
803,Music - Vocal,Male Quartet U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
804,Music - Vocal,Male Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,M,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
805,Music - Vocal,Female Solo U16,Nil,No,Yes,Yes,No,0,2,F,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
806,Music - Vocal,Female Duet U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
807,Music - Vocal,Female Trio U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
808,Music - Vocal,Female Quartet U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
809,Music - Vocal,Female Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,F,TRUE,2,4,TRUE,0,0,0,Sequential,TRUE,0,0
810,Music - Vocal,Mixed Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
811,Music - Vocal,Mixed Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
812,Music - Vocal,Mixed Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
813,Music - Vocal,Mixed Vocal Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
814,Music - Vocal,Music Vocal Composition U16,Video/Audio,No,Yes,No,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
815,Music - Vocal,Music Vocal Arranging U16,Video/Audio,No,Yes,Yes,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
850,Music - Vocal,Male Solo OPEN,Nil,No,Yes,Yes,No,0,4,M,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
851,Music - Vocal,Male Duet OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
852,Music - Vocal,Male Trio OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
853,Music - Vocal,Male Quartet OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
854,Music - Vocal,Male Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,M,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
855,Music - Vocal,Female Solo OPEN,Nil,No,Yes,Yes,No,0,4,F,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
856,Music - Vocal,Female Duet OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,1,2,TRUE,0,4,4,Sequential,TRUE,0,1
857,Music - Vocal,Female Trio OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
858,Music - Vocal,Female Quartet OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
859,Music - Vocal,Female Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,F,TRUE,2,4,FALSE,0,0,0,Sequential,TRUE,0,0
860,Music - Vocal,Mixed Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
861,Music - Vocal,Mixed Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
862,Music - Vocal,Mixed Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
863,Music - Vocal,Mixed Vocal Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
864,Music - Vocal,Music Vocal Composition OPEN,Video/Audio,No,Yes,Yes,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
865,Music - Vocal,Music Vocal Arranging OPEN,Video/Audio,No,Yes,Yes,Yes,2,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
870,Music - Vocal,Vocal Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,15,TRUE,0,5,5,Sequential,TRUE,0,1
871,Music - Vocal,Choir OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,16,40,TRUE,6,6,6,Sequential,TRUE,0,1
880,Platform,Dramatic Dialogue U11,Document ,No,Yes,Yes,Yes,1,5,,TRUE,2,2,TRUE,2,6,0,Sequential,TRUE,0,1
881,Platform,Expressive Reading (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
882,Platform,Poetry Recitation (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
883,Platform,Famous Speech (Male) U11,Document ,Yes,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
884,Platform,Preaching (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
885,Platform,Expressive Reading (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
886,Platform,Poetry Recitation (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
887,Platform,Famous Speech (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
888,Platform,Preaching (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
900,Platform,Puppets U16,Nil,No,Yes,No,Yes,0,2,,TRUE,1,3,TRUE,0,8,4,Sequential,TRUE,0,1
901,Platform,Dramatic Dialogue U16,Nil,No,Yes,No,Yes,0,2,,TRUE,2,2,TRUE,0,6,4,Sequential,TRUE,0,1
902,Platform,Mime Solo U16,Nil,No,Yes,No,Yes,0,2,,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
903,Platform,Mime Group U16,Nil,No,Yes,No,Yes,0,2,,TRUE,2,5,TRUE,0,8,4,Sequential,TRUE,0,1
906,Platform,Oratory (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
907,Platform,Dramatic Monologue (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
908,Platform,Expressive Reading (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
909,Platform,Dramatic Narrative (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
910,Platform,Poetry Recitation (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
911,Platform,Illustrated Storytelling (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
912,Platform,Ventriloquism (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,TRUE,0,4,4,Sequential,TRUE,0,1
913,Platform,Clown Act (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
914,Platform,Famous Speech (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
915,Platform,Preaching (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
920,Platform,Oratory (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
921,Platform,Dramatic Monologue (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
