Event ID Number,Division Name,Event Name,Upload Type,Report ,Context Box,Score Sheet,Additional Documents,Event Type,EventGrpName,EventGender,GroupEvent,MinNo,MaxNo,TeamEvent,SetupTime,RoundTime,JudgingTime,EventKindId,HasToBeConsecutive,CompetitorsPerRound,NeedsSchedule
403,,Scapes Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
404,,Event/Action Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
405,,Macro Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
406,,General Photo U16,Nil,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
407,,Composite Photo U16,Image,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
411,,Digital Art U16,Image,Yes,Yes,No,No,2,2,,FALSE,0,1,FALSE,0,0,0,Judged,FALSE,0,0
412,,Posters U16,Nil,Yes,Yes,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
413,,Graphic Design U16,Document ,Yes,Yes,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
414,,Linear Powerpoint Presentation U16,Document ,No,Yes,No,No,2,2,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
415,,Non-Linear Powerpoint Presentation U16,Document ,No,Yes,No,No,2,2,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
450,,Portrait Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
451,,Nature Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
452,,Structure/Vehicle Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
453,,Scapes Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
454,,Event/Action Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
455,,Macro Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
456,,General Photo OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
457,,Composite Photo OPEN,Image,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
461,,Digital Art OPEN,Image,Yes,Yes,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
462,,Posters OPEN,Nil,Yes,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
463,,Graphic Design OPEN,Document ,Yes,Yes,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
464,,Linear Powerpoint Presentation OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
465,,Non-Linear Powerpoint Presentation OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
466,,Web Site Development OPEN,Document ,No,Yes,No,No,2,4,,TRUE,1,2,FALSE,0,0,0,Judged,FALSE,0,0
467,,Radio Play OPEN,Video/Audio,Yes,Yes,No,Yes,2,4,,TRUE,1,5,TRUE,0,0,0,Pre-Judged,FALSE,0,0
468,,Video Production OPEN,Video,Yes,Yes,No,Yes,2,4,,TRUE,1,5,TRUE,1,25,0,Pre-Judged,FALSE,0,0
500,Scripture,Oil U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
501,Scripture,Watercolour U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
502,Scripture,Acrylics U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
503,Scripture,Sketching U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
504,Scripture,Pastels U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
505,Scripture,Coloured Pencils U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
506,Scripture,Pen and Ink U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
507,Scripture,Prints U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
508,Scripture,Mixed Media U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
509,Scripture,Comic Strip U16,Nil,Yes,No,No,No,2,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
510,Scripture,Geometric Abstract U16,Nil,Yes,No,No,No,0,2,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
550,Scripture,Oil OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
551,Scripture,Watercolour OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
552,Scripture,Acrylics OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
553,Scripture,Sketching OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
554,Scripture,Pastels OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
555,Scripture,Coloured Pencils OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
556,Scripture,Pen and Ink OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
557,Scripture,Prints OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
558,Scripture,Mixed Media OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
559,Scripture,Comic Strip OPEN,Nil,Yes,No,No,No,2,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
560,Scripture,Geometric Abstract OPEN,Nil,Yes,No,No,No,0,4,,FALSE,1,1,FALSE,0,0,0,Judged,FALSE,0,0
570,Music - Combined,Self Accompanied Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
571,Music - Combined,Self Accompanied Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
572,Music - Combined,Self Accompanied Trio U11,Document ,No,Yes,Yes,No,0,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
573,Music - Combined,Self Accompanied Quartet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
580,Music - Instrumental,Piano Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
582,Music - Instrumental,Woodwind Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
583,Music - Instrumental,String Solo - Plucked U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
584,Music - Instrumental,String Solo - Bow U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
585,Music - Instrumental,Brass Solo U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
586,Music - Instrumental,Tambourine Solo U11,Document ,No,Yes,Yes,No,1,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
587,Music - Instrumental,Miscellaneous Solo U11,Document ,No,Yes,Yes,No,0,5,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
589,Music - Instrumental,Instrumental Duet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
590,Music - Instrumental,Tambourine Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
591,Music - Instrumental,Instrumental Trio U11,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
592,Music - Instrumental,Tambourine Trio U11,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
593,Music - Instrumental,Instrumental Quartet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
594,Music - Instrumental,Tambourine Quartet U11,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
595,Music - Vocal,Male Solo U11,Document ,No,Yes,Yes,No,0,5,M,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
596,Music - Vocal,Female Solo U11,Document ,No,Yes,Yes,No,0,5,F,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
597,Music - Vocal,Mixed Duet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
598,Music - Vocal,Mixed Trio U11,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
599,Music - Vocal,Mixed Quartet U11,Document ,No,Yes,Yes,No,0,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
600,,Self Accompanied Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
601,,Self Accompanied Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
602,,Self Accompanied Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
603,,Self Accompanied Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,4,Sequential,TRUE,0,1
605,,Self Accompanied Small Group (Online),Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,1,0
650,,Self Accompanied Solo OPEN,Nil,No,Yes,Yes,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
651,,Self Accompanied Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
652,,Self Accompanied Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
653,,Self Accompanied Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,4,Sequential,TRUE,0,1
654,,Combined Ensemble (Online),Nil,No,Yes,Yes,No,1,4,,TRUE,5,15,TRUE,5,15,1,Sequential,TRUE,1,0
655,,Self Accompanied Small Group (Online),Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,1,0
656,,Combined Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,15,TRUE,5,8,4,Sequential,TRUE,0,1
700,,Piano Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
702,,Woodwind Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,TRUE,0,4,4,Sequential,TRUE,0,1
703,,String Solo - Plucked U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
704,,String Solo - Bow U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
705,,Brass Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
706,,Tambourine Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,TRUE,3,4,4,Sequential,TRUE,0,1
707,,Miscellaneous Solo U16,Nil,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
708,,Piano Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
709,,Instrumental Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
710,,Tambourine Duet U16,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,3,4,4,Sequential,TRUE,0,1
711,,Instrumental Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,4,Sequential,TRUE,0,1
712,,Tambourine Trio U16,Document ,No,Yes,No,No,0,2,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
713,,Instrumental Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
714,,Instrumental Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
715,,Tambourine Quartet U16,Document ,No,Yes,No,No,0,2,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
716,,Tambourine Small Group (Online) U16,Video,No,Yes,Yes,No,3,2,,TRUE,2,4,FALSE,3,4,4,Sequential,TRUE,0,0
717,,Music Instrumental Composition U16,Video/Audio,No,Yes,Yes,No,0,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
718,,Music Instrumental Arrangement  U16,Video/Audio,No,Yes,Yes,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
750,,Piano Solo OPEN,Document ,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
752,,Woodwind Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
753,,String Solo - Plucked OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
754,,String Solo - Bow OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
755,,Brass Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
756,,Tambourine Solo OPEN,Document ,No,Yes,No,No,0,4,,FALSE,1,1,TRUE,3,4,4,Sequential,TRUE,0,1
757,,Miscellaneous Solo OPEN,Nil,No,Yes,No,No,0,4,,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
758,,Piano Duet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
759,,Instrumental Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,1,2,TRUE,5,4,4,Sequential,TRUE,0,1
760,,Tambourine Duet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,2,2,TRUE,5,4,4,Sequential,TRUE,0,1
761,,Instrumental Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
762,,Tambourine Trio OPEN,Document ,No,Yes,No,No,0,4,,TRUE,3,3,TRUE,5,4,4,Sequential,TRUE,0,1
763,,Instrumental Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
764,,Instrumental Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
765,,Tambourine Quartet OPEN,Document ,No,Yes,No,No,0,4,,TRUE,4,4,TRUE,5,4,4,Sequential,TRUE,0,1
766,,Tambourine Small Group (Online) OPEN,Video,No,Yes,Yes,No,2,4,,TRUE,2,4,TRUE,5,4,4,Sequential,TRUE,0,0
767,,Music Instrumental Composition OPEN,Video/Audio,No,Yes,Yes,No,2,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
768,,Music Instrumental Arranging OPEN,Video/Audio,No,Yes,Yes,Yes,0,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
780,,Instrumental Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
781,,Tambourine Ensemble OPEN,Document ,No,Yes,No,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
782,,Handbell Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,20,TRUE,5,5,4,Sequential,TRUE,0,1
800,,Male Solo U16,Nil,No,Yes,Yes,No,0,2,M,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
801,,Male Duet U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
802,,Male Trio U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
803,,Male Quartet U16,Nil,No,Yes,Yes,No,0,2,M,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
804,,Male Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,M,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
805,,Female Solo U16,Nil,No,Yes,Yes,No,0,2,F,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
806,,Female Duet U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
807,,Female Trio U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
808,,Female Quartet U16,Nil,No,Yes,Yes,No,0,2,F,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
809,,Female Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,F,TRUE,2,4,TRUE,0,0,0,Sequential,TRUE,0,0
810,,Mixed Duet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
811,,Mixed Trio U16,Nil,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
812,,Mixed Quartet U16,Nil,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
813,,Mixed Vocal Small Group (Online) U16,Video,No,Yes,Yes,No,1,2,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
814,,Music Vocal Composition U16,Video/Audio,No,Yes,No,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,FALSE,0,0
815,,Music Vocal Arranging U16,Video/Audio,No,Yes,Yes,Yes,2,2,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
850,,Male Solo OPEN,Nil,No,Yes,Yes,No,0,4,M,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
851,,Male Duet OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
852,,Male Trio OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
853,,Male Quartet OPEN,Nil,No,Yes,Yes,No,0,4,M,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
854,,Male Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,M,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
855,,Female Solo OPEN,Nil,No,Yes,Yes,No,0,4,F,FALSE,1,1,FALSE,0,4,4,Sequential,TRUE,0,1
856,,Female Duet OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,1,2,TRUE,0,4,4,Sequential,TRUE,0,1
857,,Female Trio OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
858,,Female Quartet OPEN,Nil,No,Yes,Yes,No,0,4,F,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
859,,Female Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,F,TRUE,2,4,FALSE,0,0,0,Sequential,TRUE,0,0
860,,Mixed Duet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,0,4,4,Sequential,TRUE,0,1
861,,Mixed Trio OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,0,4,4,Sequential,TRUE,0,1
862,,Mixed Quartet OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,0,4,4,Sequential,TRUE,0,1
863,,Mixed Vocal Small Group (Online) OPEN,Video,No,Yes,Yes,No,1,4,,TRUE,2,4,TRUE,0,4,4,Sequential,TRUE,0,0
864,,Music Vocal Composition OPEN,Video/Audio,No,Yes,Yes,No,2,4,,TRUE,1,2,FALSE,0,0,0,Pre-Judged,FALSE,0,0
865,,Music Vocal Arranging OPEN,Video/Audio,No,Yes,Yes,Yes,2,4,,TRUE,1,2,TRUE,0,0,0,Pre-Judged,TRUE,0,0
870,,Vocal Ensemble OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,5,15,TRUE,0,5,5,Sequential,TRUE,0,1
871,,Choir OPEN,Nil,No,Yes,Yes,No,0,4,,TRUE,16,40,TRUE,6,6,6,Sequential,TRUE,0,1
880,Platform,Dramatic Dialogue U11,Document ,No,Yes,Yes,Yes,1,5,,TRUE,2,2,TRUE,2,6,0,Sequential,TRUE,0,1
881,Platform,Expressive Reading (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
882,Platform,Poetry Recitation (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
883,Platform,Famous Speech (Male) U11,Document ,Yes,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
884,Platform,Preaching (Male) U11,Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
885,Platform,Expressive Reading (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
886,Platform,Poetry Recitation (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
887,Platform,Famous Speech (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
888,Platform,Preaching (Female) U11,Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
900,,Puppets U16,Nil,No,Yes,No,Yes,0,2,,TRUE,1,3,TRUE,0,8,4,Sequential,TRUE,0,1
901,,Dramatic Dialogue U16,Nil,No,Yes,No,Yes,0,2,,TRUE,2,2,TRUE,0,6,4,Sequential,TRUE,0,1
902,,Mime Solo U16,Nil,No,Yes,No,Yes,0,2,,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
903,,Mime Group U16,Nil,No,Yes,No,Yes,0,2,,TRUE,2,5,TRUE,0,8,4,Sequential,TRUE,0,1
906,,Oratory (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
907,,Dramatic Monologue (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
908,,Expressive Reading (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
909,,Dramatic Narrative (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
910,,Poetry Recitation (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
911,,Illustrated Storytelling (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
912,,Ventriloquism (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,TRUE,0,4,4,Sequential,TRUE,0,1
913,,Clown Act (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
914,,Famous Speech (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
915,,Preaching (Male) U16,Nil,No,Yes,No,Yes,0,2,M,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
920,,Oratory (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
921,,Dramatic Monologue (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
922,,Expressive Reading (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
923,,Dramatic Narrative (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
924,,Poetry Recitation (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
925,,Illustrated Storytelling (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
926,,Ventriloquism (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
927,,Clown Act (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
928,,Famous Speech (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
929,,Preaching (Female) U16,Nil,No,Yes,No,Yes,0,2,F,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
950,,Puppets OPEN,Nil,No,Yes,No,Yes,0,4,,TRUE,1,3,TRUE,0,8,4,Sequential,TRUE,0,1
951,,Dramatic Dialogue OPEN,Nil,No,Yes,No,Yes,0,4,,TRUE,2,2,TRUE,0,6,4,Sequential,TRUE,0,1
952,,Mime Solo OPEN,Nil,No,Yes,No,Yes,0,4,,FALSE,1,1,FALSE,0,8,4,Sequential,TRUE,0,1
953,,Mime Group OPEN,Nil,No,Yes,No,Yes,0,4,,TRUE,2,5,TRUE,0,8,4,Sequential,TRUE,0,1
954,,One-Act Play OPEN,Nil,No,Yes,No,Yes,0,4,,TRUE,3,5,TRUE,5,10,4,Sequential,TRUE,0,1
956,,Oratory (Male) OPEN,Nil,No,Yes,No,Yes,0,4,M,FALSE,1,1,FALSE,0,6,4,Sequential,TRUE,0,1
